name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nicolas_Pépé_18,0,0,2,0,1.3,18,23,1,0,0.1,0.0,2020-09-28T19:00:00Z,22,11,0,0,0,0,3,0,69956,1,3,0.0,1,-31642,1751,33393,78,False,0
Steve_Cook_58,0,0,13,0,10.7,58,22,3,0,3.4,23.6,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,0,14425,3,1,0.0,1,-830,787,1617,50,True,0
Patrick_van Aanholt_123,0,2,23,0,1.1,123,25,1,1,7.0,48.2,2019-08-24T14:00:00Z,90,12,0,0,0,0,3,0,351795,2,1,21.0,10,-40933,6382,47315,55,False,0
Harry_Maguire_160,0,0,17,0,6.4,160,25,2,0,4.3,17.4,2019-08-24T14:00:00Z,90,7,0,0,0,0,3,0,1243678,2,1,19.0,1,29317,89837,60520,55,True,0
Kieran_Gibbs_407,0,0,0,0,0.0,407,27,0,0,0.0,0.0,2020-09-26T16:30:00Z,0,5,0,0,0,0,3,0,26973,3,3,0.0,0,-19737,216,19953,44,True,0
Harry_Kane_338,0,0,0,0,2.8,338,28,1,0,1.0,0.0,2019-08-25T15:30:00Z,90,13,0,0,0,0,3,0,2082179,1,0,8.0,2,219781,329010,109229,110,True,0
Keinan_Davis_50,0,0,0,0,0.0,50,22,0,0,0.0,0.0,2020-09-28T16:45:00Z,0,8,0,0,0,0,3,0,1015076,3,0,0.0,0,-74542,136592,211134,45,False,0
Pierre-Emile_Højbjerg_396,0,0,14,0,32.1,396,26,1,0,5.8,18.2,2020-09-27T13:00:00Z,90,14,0,0,0,0,3,0,54887,1,1,8.0,2,-9098,5340,14438,49,True,0
João Filipe Iria_Santos Moutinho_454,0,0,12,0,17.6,454,28,3,0,3.2,5.4,2020-09-27T18:00:00Z,73,19,0,0,0,0,3,0,175590,0,4,9.0,2,-24959,7497,32456,55,False,0
Lucas_Digne_155,1,1,22,0,17.3,155,21,1,0,5.6,26.8,2020-09-26T14:00:00Z,90,6,0,0,0,0,3,0,965634,2,1,12.0,6,43922,160549,116627,61,False,0
Kurt_Zouma_459,0,0,16,0,1.7,459,26,2,0,1.6,14.4,2019-08-24T11:30:00Z,90,14,0,0,0,0,3,0,173686,3,2,0.0,1,-10564,13270,23834,50,False,0
Phil_Foden_284,0,0,5,0,3.7,284,24,3,0,0.4,0.6,2020-09-27T15:30:00Z,63,9,0,0,0,0,3,0,529454,5,2,0.0,2,205051,284995,79944,65,True,0
Timo_Werner_117,0,0,5,0,11.3,117,27,3,0,7.8,8.4,2020-09-26T16:30:00Z,90,18,0,0,0,0,3,0,2485820,3,3,58.0,2,-174552,254577,429129,95,False,0
Davide_Zappacosta_109,0,0,0,0,0.0,109,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,14,0,0,0,0,3,0,25600,3,2,0.0,0,-6439,816,7255,45,False,0
Willian_Borges Da Silva_113,0,0,2,0,0.3,113,26,0,0,0.4,0.0,2019-08-24T11:30:00Z,6,14,0,0,0,0,3,0,41831,3,2,4.0,1,-1942,4642,6584,70,False,0
Sergio_Agüero_268,0,0,0,0,0.0,268,24,0,0,0.0,0.0,2020-09-27T15:30:00Z,0,9,0,0,0,0,3,0,116374,5,2,0.0,0,-118886,10519,129405,104,True,0
Dale_Stephens_57,0,0,18,0,3.3,57,23,1,0,1.1,7.6,2019-08-24T14:00:00Z,77,16,0,0,0,0,3,0,218446,2,0,0.0,2,-12751,12441,25192,45,True,0
Leif_Davis_214,0,0,0,0,0.0,214,25,0,0,0.0,0.0,2020-09-27T11:00:00Z,0,15,0,0,0,0,3,0,88152,1,0,0.0,0,-7571,5387,12958,40,False,0
Oliver_Casey_215,0,0,0,0,0.0,215,25,0,0,0.0,0.0,2020-09-27T11:00:00Z,0,15,0,0,0,0,3,0,51223,1,0,0.0,0,-4745,2370,7115,40,False,0
Dominic_Calvert-Lewin_164,0,0,21,0,6.2,164,21,1,1,8.7,36.2,2020-09-26T14:00:00Z,90,6,0,0,0,0,3,0,1922282,2,1,45.0,6,868743,969169,100426,73,False,0
Erik_Pieters_447,0,0,7,0,11.3,447,30,1,0,1.7,4.6,2019-08-25T15:30:00Z,90,20,0,0,0,0,3,0,367103,1,1,1.0,2,122132,162133,40001,46,False,0
Çaglar_Söyüncü_164,1,0,22,0,10.6,164,27,1,0,5.6,43.8,2019-08-24T14:00:00Z,90,15,0,0,0,0,3,0,89748,2,1,2.0,5,49556,65192,15636,45,False,0
Timothy_Fosu-Mensah_312,0,0,0,0,0.0,312,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,9394,3,2,0.0,0,520,2251,1731,45,False,0
Marcos_Rojo_227,0,0,0,0,0.0,227,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,7,0,0,0,0,3,0,9293,2,1,0.0,0,-1100,220,1320,49,True,0
Ahmed_El Mohamady_22,0,0,3,0,0.3,22,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,4,8,0,0,0,0,3,0,123189,0,2,0.0,1,-1954,14714,16668,45,True,0
Odion_Ighalo_293,0,0,0,0,0.0,293,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,18756,3,2,0.0,0,-4490,942,5432,64,False,0
Leander_Dendoncker_464,0,0,0,0,0.0,464,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,19,0,0,0,0,3,0,119282,0,4,0.0,0,-22046,6918,28964,50,False,0
Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,15,0,21.8,218,22,1,0,8.1,7.2,2019-08-25T13:00:00Z,78,3,0,0,0,0,3,0,1032805,3,1,52.0,2,-269444,29458,298902,79,False,0
Gylfi_Sigurdsson_150,0,0,4,0,0.4,150,21,0,0,0.2,1.4,2020-09-26T14:00:00Z,14,6,0,0,0,0,3,0,79556,2,1,0.0,1,-16003,1036,17039,69,False,0
Michy_Batshuayi_108,0,0,1,0,0.3,108,21,0,0,0.2,0.0,2020-09-26T14:00:00Z,15,7,0,0,0,0,3,0,87628,2,1,2.0,1,-36028,4255,40283,59,True,0
Danilo Luiz_da Silva_209,0,0,0,0,0.0,209,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,3,0,0,0,0,3,0,4219,3,1,0.0,0,-833,50,883,50,False,0
Bjorn_Engels_36,0,0,0,0,0.0,36,22,0,0,0.0,0.0,2020-09-28T16:45:00Z,0,8,0,0,0,0,3,0,7222,3,0,0.0,0,-2588,9647,12235,45,False,0
Dejan_Lovren_186,0,0,0,0,0.0,186,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,1,0,0,0,0,3,0,13714,1,3,0.0,0,-3156,55,3211,54,True,0
Enda_Stevens_291,0,0,14,0,3.8,291,27,2,0,2.3,19.4,2019-08-24T14:00:00Z,90,9,0,0,0,0,3,0,26165,2,1,0.0,1,1844,4569,2725,50,True,0
Florian_Lejeune_327,0,0,0,0,0.0,327,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,17,0,0,0,0,3,0,1543,1,1,0.0,0,-440,54,494,44,False,0
Jay_Rodriguez_86,0,0,0,0,0.0,86,20,0,0,0.0,0.0,2020-09-26T19:00:00Z,0,16,0,0,0,0,3,0,38598,1,0,0.0,0,-13928,1934,15862,60,True,0
Christian_Atsu_267,1,0,18,1,31.3,267,28,0,0,5.9,25.4,2019-08-25T15:30:00Z,73,17,0,0,0,0,3,0,5572,1,0,2.0,6,-2420,24,2444,54,False,0
Oliver_Norwood_302,0,0,16,0,31.8,302,27,2,0,5.9,19.4,2019-08-24T14:00:00Z,90,9,0,0,0,0,3,0,21533,2,1,8.0,2,-1654,2002,3656,50,True,0
James_Maddison_231,1,1,28,0,0.3,231,24,1,1,4.3,33.4,2020-09-27T15:30:00Z,21,12,0,0,0,0,3,0,99505,5,2,9.0,10,-14665,9206,23871,70,False,0
Albian_Ajeti_447,0,0,0,0,0.0,447,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,20,0,0,0,0,3,0,538,0,4,0.0,0,-73,109,182,55,True,0
Danny_Rose_384,0,0,0,0,0.0,384,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,14,0,0,0,0,3,0,22539,1,1,0.0,0,-4226,1003,5229,49,True,0
João Filipe Iria_Santos Moutinho_415,0,0,11,0,36.2,415,30,1,0,4.9,12.4,2019-08-25T15:30:00Z,58,5,0,0,0,0,3,0,437728,1,1,0.0,1,22620,61634,39014,55,True,0
Jonas_Lössl_151,0,0,0,0,0.0,151,21,0,0,0.0,0.0,2020-09-26T14:00:00Z,0,6,0,0,0,0,3,0,10730,2,1,0.0,0,-1064,310,1374,45,False,0
Ismaïla_Sarr_525,0,0,1,0,1.2,525,29,0,0,1.0,1.2,2019-08-24T14:00:00Z,16,19,0,0,0,0,3,0,12099,3,1,8.0,1,-6869,272,7141,65,True,0
Daniel_James_243,0,0,13,0,4.3,243,25,2,1,10.6,36.0,2019-08-24T14:00:00Z,90,7,0,0,0,0,3,0,159810,2,1,66.0,6,-15327,15528,30855,60,True,1
Claudio_Bravo_267,0,0,0,0,0.0,267,24,0,0,0.0,0.0,2020-09-27T15:30:00Z,0,9,0,0,0,0,3,0,2180,5,2,0.0,0,-225,104,329,45,True,0
Christian_Benteke_132,0,0,3,0,0.0,132,21,0,0,0.4,0.0,2020-09-26T14:00:00Z,8,7,0,0,0,0,3,0,11543,2,1,4.0,1,-1933,10469,12402,55,True,0
Lucas_Rodrigues Moura da Silva_345,0,0,3,0,5.8,345,28,1,0,2.7,0.0,2019-08-25T15:30:00Z,90,13,0,0,0,0,3,0,663307,1,0,25.0,2,11230,106083,94853,75,True,0
Aaron_Lennon_430,0,0,1,0,0.3,430,30,1,0,0.3,2.2,2019-08-25T15:30:00Z,24,20,0,0,0,0,3,0,7997,1,1,0.0,0,-1107,306,1413,49,False,1
Lovre_Kalinic_474,0,0,0,0,0.0,474,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,8,0,0,0,0,3,0,6381,0,2,0.0,0,-444,79,523,45,True,0
Axel_Tuanzebe_481,0,0,0,0,0.0,481,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,7,0,0,0,0,3,0,7929,2,1,0.0,0,-811,206,1017,44,True,0
Lewis_Cook_79,0,0,0,0,0.0,79,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,11,0,0,0,0,3,0,370,3,1,0.0,0,-50,14,64,50,True,0
Mark_Travers_74,0,0,0,0,0.0,74,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,11,0,0,0,0,3,0,14497,3,1,0.0,0,-1286,269,1555,44,True,0
Will_Hughes_370,1,0,19,0,33.9,370,29,3,0,9.0,39.4,2019-08-24T14:00:00Z,73,19,0,0,0,0,3,0,12835,3,1,17.0,5,-1517,789,2306,55,True,0
Gabriel Teodoro_Martinelli Silva_26,0,0,0,0,0.0,26,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,11,0,0,0,0,3,0,2073,1,3,0.0,0,-402,126,528,50,False,0
Christian_Pulisic_431,1,0,23,0,36.4,431,26,2,0,9.7,22.8,2019-08-24T11:30:00Z,83,14,0,0,0,0,3,0,485563,3,2,38.0,5,-72901,40337,113238,75,False,0
Henri_Lansbury_30,0,0,0,0,0.0,30,22,0,0,0.0,0.0,2020-09-28T16:45:00Z,0,8,0,0,0,0,3,0,17246,3,0,0.0,0,-1536,1138,2674,45,False,0
Javier_Manquillo_332,0,0,8,0,1.8,332,26,1,0,0.9,5.4,2020-09-27T13:00:00Z,90,17,0,0,0,0,3,0,28698,1,1,2.0,2,-1988,2388,4376,45,False,0
Phil_Jones_297,0,0,0,0,0.0,297,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,4082,3,2,0.0,0,-1700,52,1752,50,False,0
Daniel_Drinkwater_120,0,0,0,0,0.0,120,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,20,0,0,0,0,3,0,112048,1,1,0.0,0,-31036,533,31569,45,False,0
Danny_Welbeck_512,0,0,3,0,10.4,512,29,0,0,1.4,2.0,2019-08-24T14:00:00Z,16,19,0,0,0,0,3,0,11475,3,1,2.0,1,1461,3284,1823,60,True,0
David_de Gea_235,0,0,9,0,0.0,235,25,2,0,1.0,10.0,2019-08-24T14:00:00Z,90,7,0,0,0,0,3,1,1329773,2,1,0.0,1,57649,118498,60849,56,True,0
Eric_Garcia_288,0,0,17,0,15.8,288,24,5,0,3.0,14.6,2020-09-27T15:30:00Z,90,9,0,0,0,0,3,0,16149,5,2,0.0,0,-4026,1074,5100,49,True,0
Adam_Lallana_195,0,0,3,0,0.0,195,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,4,1,0,0,0,0,3,0,7431,1,3,0.0,1,-963,257,1220,59,True,0
Ryan_Bertrand_305,0,0,0,0,0.0,305,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,4,0,0,0,0,3,0,63868,2,0,0.0,0,-3738,2175,5913,50,False,0
Matt_Ritchie_322,0,0,10,0,23.3,322,26,1,0,5.3,11.6,2020-09-27T13:00:00Z,68,17,0,0,0,0,3,0,6774,1,1,18.0,2,-1062,394,1456,50,False,0
Anthony_Knockaert_52,0,0,0,0,0.0,52,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,16,0,0,0,0,3,0,853,2,0,0.0,0,-131,23,154,55,True,0
Billy_Sharp_343,0,0,1,0,0.1,343,25,1,0,2.1,2.0,2020-09-27T11:00:00Z,16,10,0,0,0,0,3,0,17103,1,0,19.0,1,-5336,1203,6539,59,True,0
Lys_Mousset_70,0,0,0,0,0.0,70,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,9,0,0,0,0,3,0,22405,2,1,0.0,0,-3334,1653,4987,49,True,0
David_McGoldrick_303,0,0,8,0,3.0,303,27,1,0,0.8,4.8,2019-08-24T14:00:00Z,53,9,0,0,0,0,3,0,21755,2,1,0.0,1,5225,10359,5134,55,True,0
Stuart_Armstrong_323,0,0,0,0,0.0,323,23,0,0,2.0,3.0,2019-08-24T14:00:00Z,6,4,0,0,0,0,3,0,8879,2,0,17.0,1,-1066,213,1279,54,False,0
Daniel_Ceballos Fernández_469,0,0,3,0,1.4,469,24,3,0,0.8,7.0,2019-08-24T16:30:00Z,60,10,0,0,0,0,3,0,761907,1,3,0.0,2,463610,525336,61726,56,False,0
Isaac_Hayden_336,0,0,7,0,0.7,336,26,1,0,1.8,17.2,2020-09-27T13:00:00Z,90,17,0,0,0,0,3,0,5983,1,1,0.0,1,-843,408,1251,50,False,1
Javier_Hernández Balcázar_386,0,0,0,0,0.0,386,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,18,0,0,0,0,3,0,126026,3,1,0.0,0,54037,72807,18770,60,False,0
Jamie_Vardy_166,0,2,25,0,1.8,166,27,1,1,6.2,33.6,2019-08-24T14:00:00Z,90,15,0,0,0,0,3,0,488259,2,1,27.0,8,-78612,32101,110713,89,False,0
José Ángel_Esmorís Tasende_440,0,0,0,0,0.0,440,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,3,0,0,0,0,3,0,11981,3,1,0.0,0,-2042,469,2511,49,False,0
John_Stones_207,0,0,0,0,0.0,207,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,3,0,0,0,0,3,0,163661,3,1,0.0,0,-71167,2062,73229,55,False,0
Jetro_Willems_498,0,0,0,0,0.0,498,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,17,0,0,0,0,3,0,10647,1,0,0.0,0,-1557,134,1691,45,False,0
Nathan_Ferguson_145,0,0,0,0,0.0,145,21,0,0,0.0,0.0,2020-09-26T14:00:00Z,0,7,0,0,0,0,3,0,92070,2,1,0.0,0,-13068,7835,20903,40,True,0
Pablo_Fornals_450,2,0,19,1,10.6,450,28,0,0,3.3,17.8,2020-09-27T18:00:00Z,90,20,0,0,0,0,3,0,5599,0,4,5.0,9,-826,345,1171,64,True,0
Fraser_Forster_523,0,0,0,0,0.0,523,20,0,0,0.0,0.0,2020-09-26T19:00:00Z,0,4,0,0,0,0,3,0,125720,1,0,0.0,0,36105,46576,10471,40,False,0
Jordan_Henderson_198,0,0,15,0,6.7,198,24,1,0,4.2,15.0,2019-08-24T16:30:00Z,90,1,0,0,0,0,3,0,57492,1,3,20.0,2,-6483,3478,9961,55,True,0
Bruno Miguel_Borges Fernandes_302,1,3,40,0,40.8,302,19,2,1,12.0,60.6,2020-09-26T11:30:00Z,90,3,0,0,0,0,3,0,1344788,3,2,19.0,12,-274258,80386,354644,105,False,1
Philip_Heise_484,0,0,0,0,0.0,484,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,6,0,0,0,0,3,0,37441,3,2,0.0,0,-2123,1696,3819,40,True,0
Dominic_Solanke_69,0,0,-1,0,0.3,69,22,0,0,5.9,4.2,2019-08-25T13:00:00Z,21,11,0,0,0,0,3,0,31326,3,1,54.0,1,-3846,2758,6604,55,True,0
Scott_McTominay_309,0,0,0,0,0.0,309,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,23212,3,2,0.0,0,-674,3326,4000,50,False,0
Cédric_Soares_486,0,0,0,0,0.0,486,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,4,0,0,0,0,3,0,16199,2,0,0.0,0,-2289,488,2777,49,False,0
Daniel_Amartey_227,0,0,5,0,0.8,227,24,2,0,1.3,12.6,2020-09-27T15:30:00Z,90,12,0,0,0,0,3,0,101775,5,2,0.0,0,-3002,10762,13764,40,False,1
John_Egan_295,0,0,14,0,0.7,295,27,2,0,2.2,16.8,2019-08-24T14:00:00Z,90,9,0,0,0,0,3,0,13043,2,1,4.0,1,624,1652,1028,45,True,0
Jordan_Pickford_148,0,0,11,0,0.0,148,21,2,0,0.7,7.2,2019-08-23T19:00:00Z,90,2,0,0,0,0,3,1,789207,0,2,0.0,1,71013,107580,36567,56,False,0
Edward_Nketiah_22,0,0,1,0,0.1,22,23,1,0,0.1,0.0,2020-09-28T19:00:00Z,17,11,0,0,0,0,3,0,80665,1,3,2.0,1,-11025,11733,22758,59,False,0
Fabián_Balbuena_443,0,0,26,1,3.1,443,28,0,0,2.1,17.4,2020-09-27T18:00:00Z,90,20,0,0,0,0,3,0,9947,0,4,0.0,6,-1411,343,1754,44,True,0
Sébastien_Haller_441,0,0,27,0,0.3,441,28,0,1,5.0,33.0,2020-09-27T18:00:00Z,2,20,0,0,0,0,3,0,23710,0,4,17.0,5,-8309,953,9262,63,True,0
Matej_Vydra_93,0,0,5,0,16.5,93,20,1,0,4.8,4.2,2020-09-26T19:00:00Z,90,16,0,0,0,0,3,0,54686,1,0,27.0,2,928,14612,13684,50,True,0
Mason_Greenwood_315,0,0,9,0,12.1,315,19,1,0,2.4,6.2,2020-09-26T11:30:00Z,81,3,0,0,0,0,3,0,473066,3,2,6.0,2,-95807,61932,157739,75,False,0
Rekeem_Harper_426,0,0,0,0,0.0,426,27,0,0,0.0,0.0,2020-09-26T16:30:00Z,0,5,0,0,0,0,3,0,40609,3,3,0.0,0,-999,6711,7710,45,True,0
Conor_Coady_403,0,0,15,0,0.7,403,30,1,0,1.8,17.4,2019-08-25T15:30:00Z,90,5,0,0,0,0,3,0,105624,1,1,0.0,2,2795,8578,5783,50,True,0
David_Martin_429,0,0,0,0,0.0,429,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,20,0,0,0,0,3,0,518377,0,4,0.0,0,-11062,19148,30210,40,True,0
Riyad_Mahrez_275,1,2,39,0,42.9,275,24,5,1,12.5,52.4,2020-09-27T15:30:00Z,90,9,0,0,0,0,3,0,125375,5,2,30.0,12,-31344,20978,52322,85,True,0
Davy_Pröpper_59,0,0,0,0,0.0,59,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,13,0,0,0,0,3,0,4658,3,2,0.0,0,-701,228,929,50,True,0
Danny_Rose_332,0,0,16,0,26.9,332,28,1,0,5.7,26.2,2019-08-25T15:30:00Z,87,13,0,0,0,0,3,0,164570,1,0,4.0,1,4218,20798,16580,55,True,1
Marvelous_Nakamba_491,0,0,0,0,0.0,491,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,8,0,0,0,0,3,0,13501,0,2,0.0,0,-1680,423,2103,45,True,0
Axel_Tuanzebe_307,0,0,0,0,0.0,307,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,1475,3,2,0.0,0,-304,32,336,45,False,0
Luke_Amos_351,0,0,0,0,0.0,351,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,13,0,0,0,0,3,0,972,1,0,0.0,0,-55,68,123,45,True,0
Michail_Antonio_437,0,0,5,1,14.3,437,28,0,0,7.6,18.0,2020-09-27T18:00:00Z,87,20,0,0,0,0,3,0,437401,0,4,44.0,2,-78588,27950,106538,64,True,0
Ederson_Santana de Moraes_212,0,0,17,0,0.0,212,22,1,0,4.5,44.6,2019-08-25T13:00:00Z,90,3,0,0,0,0,3,6,1434805,3,1,0.0,3,-31925,55218,87143,61,False,1
Oliver_McBurnie_357,0,0,2,0,1.3,357,25,1,0,0.7,1.2,2020-09-27T11:00:00Z,16,10,0,0,0,0,3,0,34821,1,0,4.0,1,-10941,1558,12499,59,True,0
Matteo_Guendouzi_21,0,0,12,0,1.4,21,24,3,0,2.4,22.4,2019-08-24T16:30:00Z,85,10,0,0,0,0,3,0,435567,1,3,0.0,2,-5221,52918,58139,45,False,0
Rodrigo_Moreno_492,0,0,0,0,3.9,492,25,0,0,3.2,2.8,2020-09-27T11:00:00Z,45,15,0,0,0,0,3,0,300092,1,0,25.0,1,-182141,12046,194187,59,False,0
Kieran_Trippier_334,0,0,0,0,0.0,334,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,13,0,0,0,0,3,0,13077,1,0,0.0,0,-2626,109,2735,55,True,0
Jamal_Lewis_276,0,0,11,0,5.8,276,26,3,0,3.0,22.4,2019-08-24T11:30:00Z,90,6,0,0,0,0,3,0,22372,3,2,2.0,1,5570,8181,2611,45,True,0
Aymeric_Laporte_202,0,0,15,0,24.3,202,22,1,0,4.7,20.8,2019-08-25T13:00:00Z,90,3,0,0,0,0,3,0,543100,3,1,2.0,2,-2035,50017,52052,65,False,0
Harry_Kane_388,1,0,7,0,23.5,388,26,1,0,19.1,29.8,2020-09-27T13:00:00Z,90,14,0,0,0,0,3,0,1243962,1,1,138.0,5,266301,355042,88741,105,True,0
Chris_Mepham_61,0,0,13,0,0.9,61,22,3,0,2.2,19.2,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,0,102003,3,1,2.0,1,-7815,14971,22786,45,True,0
Joel_Matip_246,0,0,0,0,0.0,246,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,1,0,0,0,0,3,0,21747,1,3,0.0,0,-10463,495,10958,54,True,0
Ross_Barkley_117,0,0,17,0,60.0,117,26,2,0,13.4,22.6,2019-08-24T11:30:00Z,90,14,0,0,0,0,3,0,280596,3,2,51.0,2,-154246,7608,161854,59,False,0
Paulo_Gazzaniga_393,0,0,0,0,0.0,393,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,14,0,0,0,0,3,0,22915,1,1,0.0,0,-2421,428,2849,45,True,0
Jack_Wilshere_394,0,0,0,0,0.0,394,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,18,0,0,0,0,3,0,30125,3,1,0.0,0,-4217,929,5146,50,False,0
Mason_Mount_463,0,1,33,0,30.2,463,26,2,1,12.9,45.4,2019-08-24T11:30:00Z,90,14,0,0,0,0,3,0,408360,3,2,53.0,8,284083,324297,40214,61,False,0
Oriol_Romeu Vidal_364,0,0,9,1,2.8,364,20,0,0,2.3,20.6,2020-09-26T19:00:00Z,90,4,0,0,0,0,3,0,250869,1,0,0.0,3,-31587,17665,49252,45,False,0
Jordan_Henderson_244,0,0,0,0,0.0,244,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,1,0,0,0,0,3,0,120989,1,3,0.0,0,-53638,2080,55718,54,True,0
Bobby_Thomas_520,0,0,0,0,0.0,520,20,0,0,0.0,0.0,2020-09-26T19:00:00Z,0,16,0,0,0,0,3,0,38198,1,0,0.0,0,3188,7260,4072,40,True,0
Ben_Gibson_89,0,0,0,0,0.0,89,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,20,0,0,0,0,3,0,187090,1,1,0.0,0,-11905,6844,18749,40,False,0
Dennis_Praet_225,0,0,5,0,11.8,225,24,1,0,2.0,8.0,2020-09-27T15:30:00Z,68,12,0,0,0,0,3,0,51928,5,2,0.0,2,25188,37903,12715,55,False,0
Giovani_Lo Celso_523,0,0,4,0,23.6,523,28,0,0,2.7,2.4,2019-08-25T15:30:00Z,28,13,0,0,0,0,3,0,29202,1,0,1.0,1,-7140,1318,8458,75,True,0
Willy_Caballero_101,0,0,7,0,0.0,101,27,3,0,0.4,4.2,2020-09-26T16:30:00Z,90,18,0,0,0,0,3,0,21775,3,3,0.0,1,-1955,1763,3718,49,False,0
Vincent_Janssen_339,0,0,0,0,0.0,339,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,13,0,0,0,0,3,0,8226,1,0,0.0,0,-934,528,1462,45,True,0
Jonathan_Castro Otto_402,0,0,10,0,5.3,402,30,1,0,2.2,8.0,2019-08-25T15:30:00Z,90,5,0,0,0,0,3,0,74046,1,1,9.0,2,-924,4913,5837,55,True,0
Fabio Henrique_Tavares_253,0,0,18,0,15.3,253,23,1,0,3.2,16.6,2020-09-28T19:00:00Z,90,1,0,0,0,0,3,0,101976,1,3,0.0,2,-5113,13226,18339,55,True,0
Adrián_San Miguel del Castillo_245,0,0,0,0,0.0,245,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,1,0,0,0,0,3,0,20341,1,3,0.0,0,-1747,606,2353,45,True,0
Sergio_Reguilón_542,0,0,0,0,0.0,542,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,14,0,0,0,0,3,0,10638,1,1,0.0,0,8063,12364,4301,55,True,0
Oriol_Romeu Vidal_328,0,0,14,1,2.9,328,23,0,0,0.8,5.4,2019-08-24T14:00:00Z,90,4,0,0,0,0,3,0,77994,2,0,0.0,3,-4717,4265,8982,45,False,0
Seamus_Coleman_144,0,0,14,0,24.1,144,21,2,0,4.1,10.8,2019-08-23T19:00:00Z,90,2,0,0,0,0,3,0,245133,0,2,6.0,0,18101,42442,24341,55,False,1
Sead_Kolasinac_3,0,0,0,0,0.0,3,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,10,0,0,0,0,3,0,56477,1,3,0.0,0,-8597,1664,10261,54,False,0
Edouard_Mendy_548,0,0,0,0,0.0,548,27,0,0,0.0,0.0,2020-09-26T16:30:00Z,0,18,0,0,0,0,3,0,16303,3,3,0.0,0,12224,18188,5964,50,False,0
Matty_James_222,0,0,0,0,0.0,222,24,0,0,0.0,0.0,2020-09-27T15:30:00Z,0,12,0,0,0,0,3,0,33265,5,2,0.0,0,-3014,4160,7174,45,False,0
Philip_Billing_476,0,0,13,0,1.3,476,22,3,0,1.7,13.8,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,0,10217,3,1,2.0,2,-1871,575,2446,50,True,0
Jean-Philippe_Gbamin_161,0,0,0,0,0.0,161,21,0,0,0.0,0.0,2020-09-26T14:00:00Z,0,6,0,0,0,0,3,0,137,2,1,0.0,0,-13,30,43,50,False,0
