name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Kevin_Danso_532,0,0,3,0,0.5,532,59,2,0,0.6,5.0,2019-09-20T19:00:00Z,45,3,0,0,0,0,6,0,2046,3,1,0.0,0,303,451,148,45,True,0
Filip_Benkovic_237,0,0,0,0,0.0,237,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,1,0,0,0,0,6,0,2257,1,0,0.0,0,-207,16,223,44,False,0
Jeff_Hendrick_100,0,0,4,1,2.8,100,52,0,0,3.1,7.2,2019-09-21T14:00:00Z,90,14,0,0,0,0,6,0,5978,0,2,21.0,3,481,722,241,54,True,0
Elia_Caprile_532,0,0,0,0,0.0,532,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,2,0,0,0,0,6,0,20484,3,0,0.0,0,3350,4422,1072,40,False,0
Jordan_Stevens_212,0,0,0,0,0.0,212,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,2,0,0,0,0,6,0,52832,3,0,0.0,0,-4588,1290,5878,44,False,0
Dejan_Lovren_186,0,0,0,0,0.0,186,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,6,0,0,0,0,6,0,12269,2,1,0.0,0,-393,174,567,53,False,0
Bukayo_Saka_541,0,0,8,0,15.3,541,51,1,0,2.9,8.4,2019-09-22T15:30:00Z,45,2,0,0,0,0,6,0,3718,2,3,5.0,1,3050,3407,357,45,True,0
Isaac_Hayden_336,0,0,0,0,0.0,336,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,20,0,0,0,0,6,0,4683,1,1,0.0,0,-919,46,965,49,False,0
Axel_Tuanzebe_307,0,0,0,0,0.0,307,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,5,0,0,0,0,6,0,8840,0,0,0.0,0,6432,7039,607,45,True,0
Anthony_Driscoll-Glennon_536,0,0,0,0,0.0,536,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,17,0,0,0,0,6,0,4625,1,0,0.0,0,106,434,328,40,True,0
Oliver_McBurnie_357,1,0,17,0,26.8,357,54,2,0,5.5,9.2,2020-10-24T19:00:00Z,90,11,0,0,0,0,6,0,21420,1,2,19.0,5,-2145,606,2751,57,False,0
Bernardo_Fernandes da Silva Junior_39,0,0,0,0,0.0,39,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,13,0,0,0,0,6,0,9285,0,0,0.0,0,-1014,42,1056,44,False,0
Fabian_Schär_252,0,0,20,1,0.9,252,58,0,0,2.7,20.6,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,0,146546,0,0,5.0,6,5494,18310,12816,50,True,0
Craig_Dawson_576,0,0,0,0,0.0,576,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,12,0,0,0,0,6,0,689,1,1,0.0,0,95,185,90,45,True,0
Oriol_Romeu Vidal_328,0,0,23,0,34.1,328,59,3,0,6.6,31.6,2019-09-20T19:00:00Z,90,3,0,0,0,0,6,0,83714,3,1,0.0,1,3990,9154,5164,45,True,1
Alexis_Sánchez_240,0,0,0,0,0.0,240,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,19,0,0,0,0,6,0,32325,0,2,0.0,0,-1321,42,1363,69,False,0
Raheem_Sterling_214,0,0,0,0,0.0,214,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,2983608,0,8,0.0,0,-113776,47865,161641,122,True,0
Sokratis_Papastathopoulos_2,0,0,0,0,0.0,2,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,6429,1,0,0.0,0,-392,182,574,49,True,0
Pierre-Emerick_Aubameyang_11,0,0,26,0,1.6,11,51,2,1,9.5,34.6,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,1618723,2,3,59.0,5,117466,158891,41425,110,True,1
Raúl_Jiménez_460,0,3,33,0,25.8,460,58,1,1,9.3,39.2,2020-10-25T16:30:00Z,90,14,0,0,0,0,6,0,1439521,1,1,28.0,9,-115095,64980,180075,85,True,0
Max_Lowe_511,0,0,0,0,0.0,511,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,11,0,0,0,0,6,0,4376,1,2,0.0,0,-424,33,457,44,False,0
Joachim_Andersen_571,0,0,0,0,0.0,571,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,6,0,0,0,0,6,0,181,2,1,0.0,0,-47,20,67,45,True,0
Rekeem_Harper_426,0,0,0,0,0.0,426,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,3,0,0,0,0,6,0,36153,1,1,0.0,0,1560,4740,3180,44,False,0
Aaron_Ramsdale_494,1,3,34,0,10.0,494,59,1,0,6.6,56.0,2019-09-20T19:00:00Z,90,16,0,0,0,0,6,6,26492,3,1,0.0,10,3334,5022,1688,45,False,0
Josh_Onomah_188,0,0,0,0,0.0,188,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,6,0,0,0,0,6,0,5692,2,1,0.0,0,-1348,118,1466,48,True,0
Martin_Kelly_128,0,0,0,0,0.0,128,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,1684455,1,1,0.0,0,-102803,29945,132748,41,True,0
Rolando_Aarons_337,0,0,0,0,0.0,337,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,20,0,0,0,0,6,0,3818,1,1,0.0,0,-478,81,559,49,False,0
Jonny_Evans_219,0,0,21,1,0.6,219,49,0,0,1.2,11.8,2020-10-25T19:15:00Z,90,1,0,0,0,0,6,0,14530,1,0,0.0,5,1200,2308,1108,55,False,1
Juan_Mata_290,0,0,10,0,38.9,290,55,0,0,5.9,9.0,2020-10-24T16:30:00Z,57,5,0,0,0,0,6,0,10093,0,0,11.0,1,937,1741,804,59,True,0
Dean_Henderson_471,0,0,25,1,0.0,471,55,0,0,2.3,22.6,2019-09-21T14:00:00Z,90,8,0,0,0,0,6,3,154275,2,0,0.0,6,1639,8266,6627,45,False,1
Matt_Macey_527,0,0,0,0,0.0,527,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,88839,1,0,0.0,0,12424,16482,4058,40,True,0
Luka_Milivojevic_134,0,0,13,0,20.1,134,54,1,0,4.3,13.8,2019-09-22T13:00:00Z,90,20,0,0,0,0,6,0,245254,1,1,9.0,2,-24796,2512,27308,68,True,0
Tom_Heaton_28,0,0,0,0,0.0,28,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,3447,3,0,0.0,0,-203,118,321,45,True,0
Bjorn_Engels_36,0,0,0,0,0.0,36,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,5700,3,0,0.0,0,-97,166,263,44,True,0
Raphael_Dias Belloli_570,0,0,2,0,0.8,570,50,0,0,0.4,0.0,2020-10-23T19:00:00Z,7,2,0,0,0,0,6,0,3339,3,0,4.0,1,607,1131,524,55,False,0
Pablo_Hernández Domínguez_193,0,0,-1,0,11.7,193,50,0,0,2.2,0.0,2020-10-23T19:00:00Z,11,2,0,0,0,0,6,0,27614,3,0,10.0,1,-1290,1039,2329,58,False,0
Lewis_Dunk_42,0,1,26,1,0.6,42,58,0,0,5.8,21.0,2019-09-21T16:30:00Z,90,13,0,0,0,0,6,0,747719,0,0,36.0,6,-17923,15339,33262,46,False,1
Michy_Batshuayi_108,1,0,19,0,11.0,108,53,1,0,10.6,35.4,2020-10-24T14:00:00Z,90,8,0,0,0,0,6,0,59327,2,1,60.0,5,5365,9921,4556,58,False,0
Dwight_McNeil_100,0,0,10,0,12.8,100,52,1,0,2.3,10.0,2020-10-26T20:00:00Z,90,17,0,0,0,0,6,0,39658,1,0,0.0,2,-4340,521,4861,59,True,0
Roberto_Jimenez Gago_433,0,0,0,0,0.0,433,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,12,0,0,0,0,6,0,931,1,1,0.0,0,-34,20,54,45,True,0
Lucas_Torreira_19,0,0,0,0,0.0,19,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,8988,1,0,0.0,0,-1479,93,1572,48,True,0
Leighton_Baines_145,0,0,0,0,0.0,145,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,15,0,0,0,0,6,0,9534,2,0,0.0,0,-196,461,657,49,True,0
Kevin_De Bruyne_272,0,0,7,0,19.3,272,57,0,0,3.8,7.6,2020-10-24T11:30:00Z,22,19,0,0,0,0,6,0,1100973,1,1,11.0,1,-742123,4829,746952,115,False,0
Jan_Bednarek_307,0,0,13,0,0.8,307,59,3,0,1.4,13.6,2019-09-20T19:00:00Z,90,3,0,0,0,0,6,0,76401,3,1,0.0,1,20225,25490,5265,45,True,0
Joseph_Willock_490,0,0,3,0,11.8,490,51,0,0,2.9,5.0,2019-09-22T15:30:00Z,18,2,0,0,0,0,6,0,18058,2,3,12.0,1,-1050,1175,2225,50,True,0
Timm_Klose_272,0,0,0,0,0.0,272,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,5,0,0,0,0,6,0,3159,0,2,0.0,0,-405,12,417,45,False,0
Fikayo_Tomori_529,0,0,16,0,10.8,529,53,2,0,5.0,17.0,2019-09-22T15:30:00Z,90,10,0,0,0,0,6,0,47587,2,1,22.0,0,38938,44394,5456,45,True,1
Connor_Wickham_130,0,0,0,0,0.0,130,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,318543,1,1,0.0,0,-61774,607,62381,45,True,0
Stuart_Dallas_200,0,0,24,1,13.3,200,50,0,0,5.1,19.8,2020-10-23T19:00:00Z,90,2,0,0,0,0,6,0,406653,3,0,18.0,6,-2536,25860,28396,45,False,0
Scott_McTominay_309,0,0,10,1,3.0,309,55,0,0,2.4,9.2,2020-10-24T16:30:00Z,82,5,0,0,0,0,6,0,19684,0,0,12.0,3,-126,1594,1720,49,True,0
Nemanja_Matic_295,0,0,0,0,0.0,295,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,5,0,0,0,0,6,0,18331,0,0,0.0,0,-1413,735,2148,49,True,0
Zeze Steven_Sessegnon_192,0,0,0,0,0.0,192,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,6,0,0,0,0,6,0,4005,2,1,0.0,0,-299,21,320,44,True,0
Xherdan_Shaqiri_247,0,0,0,0,0.0,247,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,15,0,0,0,0,6,0,3716,1,2,0.0,0,-58,182,240,64,True,0
Demarai_Gray_175,0,0,0,0,0.0,175,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,8,17,0,0,0,0,6,0,23399,1,2,0.0,0,-650,698,1348,53,True,1
Cameron_Carter-Vickers_521,0,0,0,0,0.0,521,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,4,0,0,0,0,6,0,25138,1,0,0.0,0,-4212,237,4449,40,False,0
Rúben Gonçalo_Silva Nascimento Vinagre_406,0,0,0,0,0.0,406,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,15724,1,1,0.0,0,-682,257,939,44,False,0
Cengiz_Ünder_541,1,0,16,0,11.3,541,49,0,0,3.5,20.0,2020-10-25T19:15:00Z,15,1,0,0,0,0,6,0,3301,1,0,4.0,4,-593,300,893,60,False,0
Emerson_Palmieri dos Santos_111,0,0,0,0,0.0,111,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,13,0,0,0,0,6,0,11104,0,0,0.0,0,-575,250,825,48,False,0
Reece_James_123,0,2,32,1,3.7,123,55,0,0,4.3,18.8,2020-10-24T16:30:00Z,90,13,0,0,0,0,6,0,785928,0,0,20.0,8,-178983,11973,190956,50,False,0
Ben_Gibson_94,0,0,0,0,0.0,94,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,17,0,0,0,0,6,0,12375,1,0,0.0,0,-907,170,1077,40,True,0
Vincent_Janssen_339,0,0,0,0,0.0,339,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,6698,1,2,0.0,0,-428,85,513,45,False,0
Illan_Meslier_213,0,0,27,1,0.0,213,50,0,0,2.4,23.6,2020-10-23T19:00:00Z,90,2,0,0,0,0,6,3,255397,3,0,0.0,7,16184,30162,13978,45,False,0
Ryan_Bertrand_305,0,0,6,0,26.7,305,59,1,0,3.9,8.2,2019-09-20T19:00:00Z,45,3,0,0,0,0,6,0,44848,3,1,4.0,1,-1818,902,2720,49,True,0
Charlie_Taylor_87,0,0,0,0,0.0,87,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,14,0,0,0,0,6,0,46791,0,2,0.0,0,-3200,773,3973,43,True,0
Daniel_Amartey_178,0,0,0,0,0.0,178,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,17,0,0,0,0,6,0,18842,1,2,0.0,0,-724,403,1127,45,True,0
Keinan_Davis_50,0,0,0,0,0.0,50,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,694530,3,0,0.0,0,-90028,22851,112879,44,True,0
Daniel_Ceballos Fernández_501,0,0,17,0,47.8,501,49,1,0,6.8,20.0,2020-10-25T19:15:00Z,90,9,0,0,0,0,6,0,124438,1,0,0.0,2,-20283,5035,25318,50,True,0
Harvey_Barnes_172,0,0,8,0,23.3,172,56,1,0,8.2,9.2,2019-09-21T11:30:00Z,81,17,0,0,0,0,6,0,17545,1,2,49.0,2,-868,894,1762,59,True,0
John_Ruddy_412,0,0,0,0,0.0,412,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,32307,1,1,0.0,0,-775,189,964,45,False,0
José Ignacio_Peleteiro Romallo_34,0,0,0,0,0.0,34,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,4450,3,0,0.0,0,-707,22,729,59,True,0
Moritz_Leitner_288,0,0,14,0,34.3,288,52,1,0,4.6,8.4,2019-09-21T14:00:00Z,77,5,0,0,0,0,6,0,15656,0,2,3.0,2,-2956,252,3208,45,False,0
Anthony_Gordon_168,0,0,4,0,1.2,168,56,0,0,0.7,4.2,2020-10-25T14:00:00Z,32,16,0,0,0,0,6,0,32082,0,2,2.0,1,-2179,2292,4471,44,False,0
Andrew_Robertson_255,0,0,16,0,26.4,255,54,1,0,6.7,18.2,2020-10-24T19:00:00Z,90,15,0,0,0,0,6,0,1389355,1,2,22.0,2,233298,277246,43948,71,True,0
Victor_Wanyama_348,0,0,2,0,0.9,348,56,2,0,0.2,1.2,2019-09-21T11:30:00Z,23,9,0,0,0,0,6,0,6679,1,2,0.0,0,-237,286,523,49,False,1
Matteo_Darmian_230,0,0,0,0,0.0,230,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,19,0,0,0,0,6,0,4166,0,2,0.0,0,-405,9,414,49,False,0
Daniel_N'Lundulu_535,0,0,0,0,0.0,535,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,5081,3,1,0.0,0,793,1685,892,45,True,0
Davinson_Sánchez_333,0,0,0,0,0.0,333,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,66412,1,2,0.0,0,-7950,450,8400,54,False,0
Ryan_Fraser_75,0,0,3,0,0.1,75,59,0,0,0.2,2.2,2019-09-20T19:00:00Z,27,16,0,0,0,0,6,0,442372,3,1,0.0,1,2032,33757,31725,73,False,0
Anthony_Knockaert_177,0,0,0,0,0.0,177,53,0,0,0.0,0.0,2020-10-24T14:00:00Z,0,6,0,0,0,0,6,0,4225,2,1,0.0,0,-1328,14,1342,52,True,0
Sam_Gallagher_316,0,0,0,0,0.0,316,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,3349,3,1,0.0,0,-278,62,340,45,True,0
James_McArthur_138,0,0,10,1,23.1,138,54,0,0,4.2,15.0,2019-09-22T13:00:00Z,82,20,0,0,0,0,6,0,60198,1,1,4.0,2,-12203,141,12344,54,True,1
Ferran_Torres_287,0,0,0,0,0.0,287,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,59304,1,1,0.0,0,-3535,2552,6087,69,False,0
Charlie_Austin_415,0,0,0,0,0.0,415,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,3,0,0,0,0,6,0,19513,1,1,0.0,0,-1847,1215,3062,52,False,0
Kevin_De Bruyne_215,2,3,66,1,109.4,215,57,0,1,23.8,88.4,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,2431080,0,8,40.0,17,35783,135252,99469,98,True,0
Mohamed_Salah_191,1,0,11,0,15.3,191,53,1,0,6.6,14.8,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,2804643,2,1,36.0,5,-80384,49872,130256,125,False,0
Martin_Dubravka_326,0,0,0,0,0.0,326,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,20,0,0,0,0,6,0,15081,1,1,0.0,0,-919,98,1017,49,False,0
Ben_Godfrey_273,0,0,16,0,0.4,273,52,2,0,1.4,14.0,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,18076,0,2,0.0,1,1366,2446,1080,45,False,0
Edward_Nketiah_13,0,0,0,0,0.0,13,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,60928,2,3,0.0,0,-5160,2724,7884,44,True,0
Dara_O'Shea_425,0,0,0,0,0.0,425,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,3,0,0,0,0,6,0,15655,1,1,0.0,0,-1167,338,1505,44,False,0
Dennis_Praet_517,0,0,5,0,0.7,517,56,0,0,0.6,5.2,2019-09-21T11:30:00Z,23,17,0,0,0,0,6,0,4260,1,2,0.0,1,-428,48,476,54,True,0
Charlie_Daniels_60,0,0,0,0,0.0,60,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,16,0,0,0,0,6,0,9710,3,1,0.0,0,-1140,22,1162,44,False,0
Joseph_Willock_20,0,0,0,0,0.0,20,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,5819,1,0,0.0,0,-130,389,519,48,True,0
Callum_Robinson_453,0,0,5,1,0.3,453,55,0,0,0.1,1.0,2019-09-21T14:00:00Z,61,8,0,0,0,0,6,0,43485,2,0,0.0,3,-5108,3332,8440,53,False,0
Arnaut_Danjuma Groeneveld_492,0,0,0,0,0.0,492,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,16,0,0,0,0,6,0,1581,3,1,0.0,0,-97,11,108,58,False,0
Isaac_Hayden_271,0,0,6,1,12.5,271,58,0,0,3.0,17.4,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,0,439569,0,0,0.0,3,36994,62301,25307,45,True,0
Demarai_Gray_230,0,0,0,0,0.0,230,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,1,0,0,0,0,6,0,6526,1,0,0.0,0,-322,132,454,53,False,0
Kieran_Gibbs_407,0,0,0,0,0.0,407,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,3,0,0,0,0,6,0,20106,1,1,0.0,0,-1264,557,1821,44,False,0
Aymeric_Laporte_280,0,0,0,0,0.0,280,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,187709,1,1,0.0,0,-28209,3381,31590,60,False,0
Todd_Cantwell_287,0,0,14,0,15.5,287,52,2,0,5.2,8.2,2019-09-21T14:00:00Z,89,5,0,0,0,0,6,0,1769658,0,2,28.0,2,472528,494150,21622,49,False,0
Cenk_Tosun_146,0,0,2,0,10.0,146,55,1,0,3.2,2.0,2019-09-21T14:00:00Z,35,15,0,0,0,0,6,0,8139,2,0,20.0,1,-455,262,717,58,True,0
Çaglar_Söyüncü_238,0,0,0,0,0.0,238,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,1,0,0,0,0,6,0,408583,1,0,0.0,0,-190759,254,191013,54,False,0
Richarlison_de Andrade_150,0,0,2,0,17.3,150,55,2,0,6.3,6.2,2019-09-21T14:00:00Z,90,15,0,0,0,0,6,0,620353,2,0,39.0,2,84699,120044,35345,80,True,0
Luke_Shaw_300,0,0,19,1,4.9,300,55,0,0,2.1,13.6,2020-10-24T16:30:00Z,90,5,0,0,0,0,6,0,73392,0,0,2.0,5,-10383,1879,12262,49,True,1
John_Fleck_346,0,0,0,0,0.0,346,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,11,0,0,0,0,6,0,12826,1,2,0.0,0,-4432,54,4486,57,False,0
James_McCarthy_157,0,0,4,0,11.0,157,54,1,0,1.5,3.8,2019-09-22T13:00:00Z,7,20,0,0,0,0,6,0,39758,1,1,0.0,1,-1246,1261,2507,45,True,0
Kelechi_Iheanacho_167,0,0,0,0,0.0,167,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,17,0,0,0,0,6,0,15486,1,2,0.0,0,-1003,278,1281,58,True,0
Shkodran_Mustafi_7,0,0,9,0,1.0,7,49,1,0,0.9,7.6,2020-10-25T19:15:00Z,41,9,0,0,0,0,6,0,1197,1,0,0.0,1,78,155,77,50,True,0
Japhet_Tanganga_402,0,0,0,0,0.0,402,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,4,0,0,0,0,6,0,3598,1,0,0.0,0,-402,20,422,49,False,0
Federico_Fernández_323,0,0,11,0,1.2,323,58,1,0,1.9,17.8,2020-10-25T16:30:00Z,90,20,0,0,0,0,6,0,75073,1,1,0.0,2,-7959,1078,9037,50,False,0
Barry_Douglas_196,0,0,0,0,0.0,196,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,2,0,0,0,0,6,0,532762,3,0,0.0,0,-81827,23406,105233,39,False,0
Marcus_Rashford_306,0,0,0,1,18.8,306,55,0,0,6.2,7.6,2020-10-24T16:30:00Z,90,5,0,0,0,0,6,0,513232,0,0,36.0,2,82732,117223,34491,95,True,1
Stuart_Armstrong_323,0,0,2,0,0.4,323,59,1,0,0.1,0.2,2019-09-20T19:00:00Z,2,3,0,0,0,0,6,0,7558,3,1,0.0,1,-325,144,469,53,True,0
Reiss_Nelson_489,0,0,0,0,0.0,489,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,9794,2,3,0.0,0,-420,479,899,54,True,0
Mesut_Özil_1,0,0,0,0,0.0,1,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,51023,1,0,0.0,0,-3184,276,3460,68,True,0
Ryan_Bennett_404,0,0,0,0,0.0,404,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,38606,1,1,0.0,0,-3098,510,3608,50,False,0
Stuart_Armstrong_368,0,0,11,1,26.9,368,56,0,0,5.9,13.8,2020-10-25T14:00:00Z,85,7,0,0,0,0,6,0,11565,0,2,18.0,3,-1965,123,2088,55,True,0
Robin_Olsen_573,0,0,0,0,0.0,573,56,0,0,0.0,0.0,2020-10-25T14:00:00Z,0,16,0,0,0,0,6,0,1977,0,2,0.0,0,252,441,189,45,False,0
Ross_Barkley_117,0,0,0,0,0.0,117,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,157917,2,1,0.0,0,-24102,2447,26549,57,True,0
Ahmed_El Mohamady_22,0,0,3,0,14.5,22,51,2,0,1.8,3.0,2019-09-22T15:30:00Z,22,1,0,0,0,0,6,0,95130,2,3,0.0,0,-7063,1906,8969,44,False,0
Phil_Jagielka_529,0,0,0,0,0.0,529,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,11,0,0,0,0,6,0,44265,1,2,0.0,0,2040,4893,2853,40,False,0
Bailey_Peacock-Farrell_99,0,0,0,0,0.0,99,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,17,0,0,0,0,6,0,104014,1,0,0.0,0,-4337,1221,5558,40,True,0
Sean_Longstaff_480,0,0,3,0,0.6,480,58,1,0,0.2,1.0,2020-10-25T16:30:00Z,11,20,0,0,0,0,6,0,5945,1,1,0.0,1,-315,280,595,48,False,0
Leroy_Sané_216,0,0,0,0,0.0,216,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,17975,0,8,0.0,0,-633,103,736,93,True,0
Tammy_Abraham_460,0,0,-5,0,0.8,460,53,2,0,2.7,1.4,2019-09-22T15:30:00Z,76,10,0,0,0,0,6,0,1702311,2,1,25.0,2,548749,611854,63105,73,True,0
Michael_Obafemi_314,0,0,0,0,0.0,314,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,12733,3,1,0.0,0,-226,799,1025,50,True,0
Aleksandar_Mitrović_184,0,0,4,0,26.3,184,53,2,0,10.0,5.6,2020-10-24T14:00:00Z,90,6,0,0,0,0,6,0,760504,2,1,68.0,2,-186345,20218,206563,59,True,0
Luke_Dreher_140,0,0,0,0,0.0,140,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,6053,1,1,0.0,0,747,1230,483,44,True,0
Phil_Jones_297,0,0,0,0,0.0,297,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,5,0,0,0,0,6,0,3146,0,0,0.0,0,-165,41,206,49,True,0
Moise_Kean_169,0,0,0,0,0.0,169,56,0,0,0.0,0.0,2020-10-25T14:00:00Z,0,16,0,0,0,0,6,0,18936,0,2,0.0,0,-2342,75,2417,58,False,0
Christian_Pulisic_119,0,0,7,1,1.6,119,55,0,0,5.4,8.6,2020-10-24T16:30:00Z,80,13,0,0,0,0,6,0,282728,0,0,44.0,3,-12039,24436,36475,83,False,0
Ross_Barkley_106,0,0,13,0,46.7,106,50,3,0,8.3,20.2,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,303908,3,0,16.0,2,198243,214128,15885,60,True,0
Youri_Tielemans_228,0,0,6,1,8.4,228,49,0,0,1.8,9.8,2020-10-25T19:15:00Z,90,1,0,0,0,0,6,0,124857,1,0,0.0,2,-12899,4030,16929,64,False,1
Sead_Kolasinac_14,0,0,0,0,0.0,14,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,14538,1,0,0.0,0,-1107,299,1406,48,True,0
Mark_Gillespie_488,0,0,0,0,0.0,488,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,20,0,0,0,0,6,0,6601,1,1,0.0,0,-204,208,412,45,False,0
Nicolas_Pépé_488,0,2,30,0,61.8,488,51,2,1,17.9,47.0,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,239513,2,3,70.0,8,-14143,14646,28789,94,True,1
John_Stones_207,0,0,0,0,0.0,207,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,93341,0,8,0.0,0,-13703,4968,18671,54,True,0
Bernardo Mota_Veiga de Carvalho e Silva_281,0,0,6,0,4.8,281,57,1,0,1.1,3.8,2020-10-24T11:30:00Z,67,19,0,0,0,0,6,0,44862,1,1,2.0,2,5715,10187,4472,74,False,0
Daniel_N'Lundulu_590,0,0,3,0,0.0,590,56,0,0,0.0,0.0,2020-10-25T14:00:00Z,1,7,0,0,0,0,6,0,0,0,2,0.0,1,0,0,0,45,True,0
Mason_Holgate_165,0,0,0,0,0.0,165,56,0,0,0.0,0.0,2020-10-25T14:00:00Z,0,16,0,0,0,0,6,0,3201,0,2,0.0,0,-265,27,292,49,False,0
